@relation NSP
@attribute 'a' numeric
@attribute 'b' numeric
@attribute 'c' numeric
@attribute 'd' numeric
@attribute 'e' numeric
@attribute 'f' numeric

@attribute 'class' { 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@data
30,12,60.3274507,24.9473634,0.00404358,0.00376034,11
30,13,60.2335752,24.6205545,0.00117111,0.00423145,8
30,49,60.2864558,24.6896963,0.02894211,0.1327095,1
30,37,60.2324749,24.9722249,0.00400066,0.00118446,7
30,41,60.3424914,25.246303,0.10649204,0.00046062,10
30,47,60.231226,24.4532002,0.00122643,0.00418854,12
30.4881028451,22,60.3007872576,25.1567278624,0.01783085,0.05529022,1
30.7344547983,42,60.3545395294,24.730420652,0.11310101,0.00128555,1
30.7721202787,31,60.2000730981,24.6838970782,0.00433445,0.00282097,10
31,21,60.2540954,24.7920673,0.11310101,0.00396824,7
31,24,60.3213225,25.1435308,0.00102711,0.00038338,6
31,30,60.3613485,24.8300076,0.00038338,0.31049156,11
31,37,60.2324749,24.9722249,0.00400066,0.00118446,7
31,41,60.3424914,25.246303,0.11310101,0.00046062,10
31,47,60.231226,24.4532002,0.00122643,0.00418854,11
31,7,60.2499937,24.3673468,0.11310101,0.00395679,3
31,12,60.3274507,24.9473634,0.00404358,0.00376034,11
31,13,60.2335752,24.6205545,0.00117111,0.00423145,8
31,49,60.2864558,24.6896963,0.02894211,0.1327095,1
31.3750718212,33,60.3697624303,24.9493816307,0.10420609,0.09727955,1
31.6638446316,25,60.2662550628,24.7342296795,0.04315948,0.48324871,5
32,21,60.2540954,24.7920673,0.10420609,0.00396824,7
32,24,60.3213225,25.1435308,0.00102711,0.00038338,6
32,30,60.3613485,24.8300076,0.00038338,0.31049156,11
32,37,60.2324749,24.9722249,0.00400066,0.00118446,7
32,41,60.3424914,25.246303,0.10420609,0.00046062,10
32,47,60.231226,24.4532002,0.00122643,0.00418854,11
32,49,60.2864558,24.6896963,0.02894211,0.1327095,7
32,49,60.2864558,24.6896963,0.02894211,0.1327095,7
32,7,60.2499937,24.3673468,0.10420609,0.00395679,3
32,12,60.3274507,24.9473634,0.00404358,0.00376034,11
32,13,60.2335752,24.6205545,0.00117111,0.00423145,8
32.5929088566,32,60.2734653602,24.7771779607,0.0011549,0.10888577,1
33,21,60.2540954,24.7920673,0.10625362,0.00396824,7
33,24,60.3213225,25.1435308,0.00102711,0.00038338,6
33,30,60.3613485,24.8300076,0.00038338,0.31049156,11
33,7,60.2499937,24.3673468,0.10625362,0.00395679,3
33,12,60.3274507,24.9473634,0.00404358,0.00376034,11
33,13,60.2335752,24.6205545,0.00117111,0.00423145,8
33,37,60.2324749,24.9722249,0.00400066,0.00118446,7
33,41,60.3424914,25.246303,0.10625362,0.00046062,10
33,47,60.231226,24.4532002,0.00122643,0.00418854,11
33,49,60.2864558,24.6896963,0.02894211,0.1327095,7
33.6294139349,29,60.3792887732,25.0232749524,0.00102711,0.00059891,14
33.7431262615,23,60.1408475267,24.5525359529,0.00199699,0.15868092,1
33.759280614,43,60.2340495721,24.8463556532,0.00044727,0.34111404,7
33.8110541139,35,60.3041567647,25.2460963427,0.10448551,0.00133133,1
34,37,60.2324749,24.9722249,0.00400066,0.00118446,7
34,41,60.3424914,25.246303,0.10448551,0.00046062,10
34,47,60.231226,24.4532002,0.00122643,0.00418854,11
34,49,60.2864558,24.6896963,0.02894211,0.1327095,7
34,7,60.2499937,24.3673468,0.10448551,0.00395679,3
34,12,60.3274507,24.9473634,0.00404358,0.00376034,11
34,13,60.2335752,24.6205545,0.00117111,0.00423145,8
34,21,60.2540954,24.7920673,0.10448551,0.00396824,7
34,24,60.3213225,25.1435308,0.00102711,0.00038338,6
34,30,60.3613485,24.8300076,0.00038338,0.31049156,11
35,21,60.2540954,24.7920673,0.10513878,0.00396824,7
35,24,60.3213225,25.1435308,0.00102711,0.00038338,6
35,30,60.3613485,24.8300076,0.00038338,0.31049156,11
35,49,60.2864558,24.6896963,0.02894211,0.1327095,7
35,37,60.2324749,24.9722249,0.00400066,0.00118446,7
35,41,60.3424914,25.246303,0.10513878,0.00046062,10
35,47,60.231226,24.4532002,0.00122643,0.00418854,11
35,7,60.2499937,24.3673468,0.10513878,0.00395679,3
35,12,60.3274507,24.9473634,0.00404358,0.00376034,11
35,13,60.2335752,24.6205545,0.00117111,0.00423145,8
36,7,60.2499937,24.3673468,0.10467529,0.00395679,3
36,12,60.3274507,24.9473634,0.00404358,0.00376034,11
36,13,60.2335752,24.6205545,0.00117111,0.00423145,7
36,49,60.2864558,24.6896963,0.02894211,0.1327095,7
36,21,60.2540954,24.7920673,0.10467529,0.00396824,10
36,24,60.3213225,25.1435308,0.00102711,0.00038338,6
36,30,60.3613485,24.8300076,0.00038338,0.31049156,11
36,37,60.2324749,24.9722249,0.00400066,0.00118446,7
36,41,60.3424914,25.246303,0.10467529,0.00046062,10
36,47,60.231226,24.4532002,0.00122643,0.00418854,11
36.16118893,16,60.3164106817,24.9022945449,0.03935814,0.53582478,9
36.3693025447,9,60.2406879633,24.7366128669,0.0040226,0.00423145,6
36.8837907471,6,60.3507725565,24.6298364573,0.0007925,0.03594208,9
36.9824996577,19,60.2447001679,24.9639992329,0.07221699,0.27805233,7
37,7,60.2499937,24.3673468,0.10108471,0.00395679,3
37,12,60.3274507,24.9473634,0.00404358,0.00376034,11
37,13,60.2335752,24.6205545,0.00117111,0.00423145,7
37,37,60.2324749,24.9722249,0.00400066,0.00118446,7
37,41,60.3424914,25.246303,0.10108471,0.00046062,10
37,47,60.231226,24.4532002,0.00122643,0.00418854,11
37,49,60.2864558,24.6896963,0.02894211,0.1327095,7
37,21,60.2540954,24.7920673,0.10108471,0.00396824,10
37,24,60.3213225,25.1435308,0.00102711,0.00038338,6
37,30,60.3613485,24.8300076,0.00038338,0.31049156,11
37.9665386422,20,60.1626517772,24.6616814151,0.12706947,0.56781006,11
38,7,60.2499937,24.3673468,0.10682106,0.00395679,11
38,12,60.3274507,24.9473634,0.00404358,0.00376034,11
38,13,60.2335752,24.6205545,0.00117111,0.00423145,7
38,21,60.2540954,24.7920673,0.10682106,0.00396824,10
38,24,60.3213225,25.1435308,0.00102711,0.00038338,6
38,30,60.3613485,24.8300076,0.00038338,0.31049156,11
38,37,60.2324749,24.9722249,0.00400066,0.00118446,7
38,41,60.3424914,25.246303,0.10682106,0.00046062,10
38,47,60.231226,24.4532002,0.00122643,0.00418854,11
38,49,60.2864558,24.6896963,0.02894211,0.1327095,7
38.1986921463,2,60.3620249685,24.4401862339,0.00199699,0.17327404,1
38.4651503484,31,60.2008152361,24.6829068622,0.00433445,0.00282097,10
39,21,60.2540954,24.7920673,0.10494804,0.00396824,10
39,24,60.3213225,25.1435308,0.00102711,0.00038338,6
39,30,60.3613485,24.8300076,0.00038338,0.31049156,11
39,7,60.2499937,24.3673468,0.10494804,0.00395679,11
39,12,60.3274507,24.9473634,0.00404358,0.00376034,11
39,13,60.2335752,24.6205545,0.00117111,0.00423145,7
39,49,60.2864558,24.6896963,0.02894211,0.1327095,7
39,37,60.2324749,24.9722249,0.00400066,0.00118446,7
39,41,60.3424914,25.246303,0.10494804,0.00046062,10
39,47,60.231226,24.4532002,0.00122643,0.00418854,11
39.1114906279,32,60.2730378059,24.775585837,0.0011549,0.10888577,1
39.2188397765,33,60.3693685027,24.9510143624,0.09965897,0.09727955,1
39.2343162574,29,60.3784815454,25.0224797059,0.00102711,0.00059891,14
39.4049068988,28,60.4373963975,24.9822755225,0.00056744,0.54309273,11
39.5031069004,38,60.262026374,24.8746938508,0.0011549,0.48920441,11
39.6675431228,39,60.2427038206,24.3545789891,0.09965897,0.0054121,4
40,37,60.2324749,24.9722249,0.00400066,0.00118446,7
40,41,60.3424914,25.246303,0.09965897,0.00046062,10
40,47,60.231226,24.4532002,0.00122643,0.00418854,11
40,21,60.2540954,24.7920673,0.09965897,0.00396824,10
40,24,60.3213225,25.1435308,0.00102711,0.00038338,6
40,30,60.3613485,24.8300076,0.00038338,0.31049156,11
40,7,60.2499937,24.3673468,0.09965897,0.00395679,11
40,12,60.3274507,24.9473634,0.00404358,0.00376034,11
40,13,60.2335752,24.6205545,0.00117111,0.00423145,7
40,49,60.2864558,24.6896963,0.02894211,0.1327095,7
40,49,60.2864558,24.6896963,0.02894211,0.1327095,7
40.0218447073,50,60.26684,24.4814568453,0.0041008,0.00628281,6
40.2912866177,34,60.4447629734,24.695633209,0.0011549,0.75681019,11
40.4480126894,46,60.2369583931,25.1188073268,0.00098991,0.00046062,8
40.5732649367,35,60.3047711454,25.2448865639,0.11042118,0.00133133,1
40.6508037935,22,60.3001669881,25.1556192705,0.01783085,0.05529022,1
41,21,60.2540954,24.7920673,0.11042118,0.00396824,10
41,24,60.3213225,25.1435308,0.00102711,0.00038338,6
41,30,60.3613485,24.8300076,0.00038338,0.31049156,11
41,37,60.2324749,24.9722249,0.00400066,0.00118446,7
41,41,60.3424914,25.246303,0.11042118,0.00046062,10
41,47,60.231226,24.4532002,0.00122643,0.00418854,11
41,49,60.2864558,24.6896963,0.02894211,0.1327095,7
41,7,60.2499937,24.3673468,0.11042118,0.00395679,11
41,12,60.3274507,24.9473634,0.00404358,0.00376034,11
41,13,60.2335752,24.6205545,0.00117111,0.00423145,7
41.1665725747,45,60.258757467,24.7774534445,0.10876846,0.00617027,2
42,37,60.2324749,24.9722249,0.00400066,0.00118446,7
42,41,60.3424914,25.246303,0.10876846,0.00046062,10
42,47,60.231226,24.4532002,0.00122643,0.00418854,11
42,7,60.2499937,24.3673468,0.10876846,0.00395679,11
42,12,60.3274507,24.9473634,0.00404358,0.00376034,11
42,13,60.2335752,24.6205545,0.00117111,0.00423145,7
42,21,60.2540954,24.7920673,0.10876846,0.00396824,10
42,24,60.3213225,25.1435308,0.00102711,0.00038338,6
42,30,60.3613485,24.8300076,0.00038338,0.31049156,11
42,49,60.2864558,24.6896963,0.02894211,0.1327095,7
42.1789078269,23,60.1412717774,24.5541259041,0.00199699,0.15868092,12
42.603453169,5,60.2148531307,24.6056231307,0.06208038,0.42705154,3
42.7353099104,17,60.313438334,24.4610665055,0.00053883,0.41123772,1
43,7,60.2499937,24.3673468,0.10843468,0.00395679,11
43,12,60.3274507,24.9473634,0.00404358,0.00376034,11
43,13,60.2335752,24.6205545,0.00117111,0.00423145,7
43,21,60.2540954,24.7920673,0.10843468,0.00396824,10
43,24,60.3213225,25.1435308,0.00102711,0.00038338,6
43,30,60.3613485,24.8300076,0.00038338,0.31049156,11
43,37,60.2324749,24.9722249,0.00400066,0.00118446,7
43,41,60.3424914,25.246303,0.10843468,0.00046062,10
43,47,60.231226,24.4532002,0.00122643,0.00418854,11
43,49,60.2864558,24.6896963,0.02894211,0.1327095,7
43.3666186436,48,60.2332994954,25.1643135322,0.10995388,0.00441742,3
43.6739977575,10,60.26029864,25.08519756,0.00402164,0.00494385,3
44,7,60.2499937,24.3673468,0.10995388,0.00395679,11
44,12,60.3274507,24.9473634,0.00404358,0.00376034,11
44,13,60.2335752,24.6205545,0.00117111,0.00423145,7
44,37,60.2324749,24.9722249,0.00400066,0.00118446,7
44,41,60.3424914,25.246303,0.10995388,0.00046062,10
44,47,60.231226,24.4532002,0.00122643,0.00418854,11
44,21,60.2540954,24.7920673,0.10995388,0.00396824,10
44,24,60.3213225,25.1435308,0.00102711,0.00038338,6
44,30,60.3613485,24.8300076,0.00038338,0.31049156,11
44,49,60.2864558,24.6896963,0.02894211,0.1327095,7
44.2605488966,6,60.3516336893,24.6293238413,0.0007925,0.03594208,9
44.4769590739,40,60.2153731146,24.4437468854,0.0193243,0.05584717,5
44.8392185798,29,60.3776799081,25.0216599081,0.00102711,0.00059891,14
45,21,60.2540954,24.7920673,0.10484505,0.00396824,10
45,24,60.3213225,25.1435308,0.00102711,0.00038338,6
45,30,60.3613485,24.8300076,0.00038338,0.31049156,11
45,7,60.2499937,24.3673468,0.10484505,0.00395679,11
45,12,60.3274507,24.9473634,0.00404358,0.00376034,11
45,13,60.2335752,24.6205545,0.00117111,0.00423145,7
45,49,60.2864558,24.6896963,0.02894211,0.1327095,7
45,37,60.2324749,24.9722249,0.00400066,0.00118446,7
45,41,60.3424914,25.246303,0.10484505,0.00046062,10
45,47,60.231226,24.4532002,0.00122643,0.00418854,11
45.6300723992,32,60.2725371467,24.7740826891,0.0011549,0.10888577,1
46,21,60.2540954,24.7920673,0.11149788,0.00396824,10
46,24,60.3213225,25.1435308,0.00102711,0.00038338,6
46,30,60.3613485,24.8300076,0.00038338,0.31049156,11
46,37,60.2324749,24.9722249,0.00400066,0.00118446,7
46,41,60.3424914,25.246303,0.11149788,0.00046062,10
46,47,60.231226,24.4532002,0.00122643,0.00418854,11
46,7,60.2499937,24.3673468,0.11149788,0.00395679,11
46,12,60.3274507,24.9473634,0.00404358,0.00376034,11
46,13,60.2335752,24.6205545,0.00117111,0.00423145,7
46,49,60.2864558,24.6896963,0.02894211,0.1327095,8
46.1016821974,42,60.3553393492,24.7312245761,0.10961819,0.00128555,1
46.1581804181,31,60.2016659462,24.6823731008,0.00433445,0.00282097,10
47,21,60.2540954,24.7920673,0.10961819,0.00396824,3
47,24,60.3213225,25.1435308,0.00102711,0.00038338,6
47,30,60.3613485,24.8300076,0.00038338,0.31049156,11
47,37,60.2324749,24.9722249,0.00400066,0.00118446,7
47,41,60.3424914,25.246303,0.10961819,0.00046062,10
47,47,60.231226,24.4532002,0.00122643,0.00418854,11
47,49,60.2864558,24.6896963,0.02894211,0.1327095,8
47,7,60.2499937,24.3673468,0.10961819,0.00395679,11
47,12,60.3274507,24.9473634,0.00404358,0.00376034,11
47,13,60.2335752,24.6205545,0.00117111,0.00423145,7
47.0626077318,33,60.3689963804,24.9526671865,0.10761929,0.09727955,1
47.3354757594,35,60.305570644,25.2442137565,0.10761929,0.00133133,7
47.4581733028,20,60.1629116861,24.66019,0.12706947,0.56781006,11
47.4957669474,25,60.2659126741,24.7325659725,0.04315948,0.48324871,5
48,21,60.2540954,24.7920673,0.10761929,0.00396824,7
48,24,60.3213225,25.1435308,0.00102711,0.00038338,9
48,30,60.3613485,24.8300076,0.00038338,0.31049156,11
48,7,60.2499937,24.3673468,0.10761929,0.00395679,11
48,12,60.3274507,24.9473634,0.00404358,0.00376034,11
48,13,60.2335752,24.6205545,0.00117111,0.00423145,7
48,37,60.2324749,24.9722249,0.00400066,0.00118446,7
48,41,60.3424914,25.246303,0.10761929,0.00046062,10
48,47,60.231226,24.4532002,0.00122643,0.00418854,11
48,49,60.2864558,24.6896963,0.02894211,0.1327095,8
48,49,60.2864558,24.6896963,0.02894211,0.1327095,8
48.2149185734,16,60.316198368,24.9015149822,0.03935814,0.53582478,1
49,7,60.2499937,24.3673468,0.10945606,0.00395679,11
49,12,60.3274507,24.9473634,0.00404358,0.00376034,11
49,13,60.2335752,24.6205545,0.00117111,0.00423145,7
49,49,60.2864558,24.6896963,0.02894211,0.1327095,8
49,21,60.2540954,24.7920673,0.10945606,0.00396824,3
49,24,60.3213225,25.1435308,0.00102711,0.00038338,9
49,30,60.3613485,24.8300076,0.00038338,0.31049156,11
49,37,60.2324749,24.9722249,0.00400066,0.00118446,7
49,41,60.3424914,25.246303,0.10945606,0.00046062,10
49,47,60.231226,24.4532002,0.00122643,0.00418854,11
49.2561336235,28,60.4366730889,24.9833552441,0.00056744,0.54309273,10
50,21,60.2540954,24.7920673,0.10331917,0.00396824,3
50,24,60.3213225,25.1435308,0.00102711,0.00038338,9
50,30,60.3613485,24.8300076,0.00038338,0.31049156,11
50,49,60.2864558,24.6896963,0.02894211,0.1327095,8
50,7,60.2499937,24.3673468,0.10331917,0.00395679,11
50,12,60.3274507,24.9473634,0.00404358,0.00376034,11
50,13,60.2335752,24.6205545,0.00117111,0.00423145,7
50,37,60.2324749,24.9722249,0.00400066,0.00118446,7
50,41,60.3424914,25.246303,0.10331917,0.00046062,10
50,47,60.231226,24.4532002,0.00122643,0.00418854,11
50.4441209023,29,60.3768783861,25.0208393671,0.00102711,0.00059891,14
50.6146893923,23,60.1417153227,24.5556944248,0.00199699,0.15868092,12
50.638920921,43,60.2331520605,24.8463978626,0.00044727,0.34111404,10
50.8135047418,22,60.2994385008,25.1546447528,0.01783085,0.05529022,1
50.9315895284,2,60.3626395747,24.4388636938,0.00199699,0.17327404,1
50.9758307972,3,60.0851429791,24.4562970209,0.10653877,0.00527573,5
51,7,60.2499937,24.3673468,0.10653877,0.00395679,11
51,12,60.3274507,24.9473634,0.00404358,0.00376034,11
51,13,60.2335752,24.6205545,0.00117111,0.00423145,7
51,37,60.2324749,24.9722249,0.00400066,0.00118446,7
51,41,60.3424914,25.246303,0.10653877,0.00046062,10
51,47,60.231226,24.4532002,0.00122643,0.00418854,11
51,49,60.2864558,24.6896963,0.02894211,0.1327095,8
51,21,60.2540954,24.7920673,0.10653877,0.00396824,3
51,24,60.3213225,25.1435308,0.00102711,0.00038338,9
51,30,60.3613485,24.8300076,0.00038338,0.31049156,11
51.637307046,6,60.3525235206,24.6291972216,0.0007925,0.03594208,9
52,7,60.2499937,24.3673468,0.11077404,0.00395679,11
52,12,60.3274507,24.9473634,0.00404358,0.00376034,11
52,13,60.2335752,24.6205545,0.00117111,0.00423145,7
52,21,60.2540954,24.7920673,0.11077404,0.00396824,3
52,24,60.3213225,25.1435308,0.00102711,0.00038338,9
52,30,60.3613485,24.8300076,0.00038338,0.31049156,11
52,37,60.2324749,24.9722249,0.00400066,0.00118446,7
52,41,60.3424914,25.246303,0.11077404,0.00046062,10
52,47,60.231226,24.4532002,0.00122643,0.00418854,11
52,49,60.2864558,24.6896963,0.02894211,0.1327095,8
52.1486541705,32,60.2719843834,24.7726550225,0.0011549,0.10888577,7
52.8900574971,39,60.2434635199,24.3555174399,0.09861279,0.0054121,4
53,37,60.2324749,24.9722249,0.00400066,0.00118446,7
53,41,60.3424914,25.246303,0.09861279,0.00046062,10
53,47,60.231226,24.4532002,0.00122643,0.00418854,10
53,49,60.2864558,24.6896963,0.02894211,0.1327095,8
53,7,60.2499937,24.3673468,0.09861279,0.00395679,11
53,12,60.3274507,24.9473634,0.00404358,0.00376034,11
53,13,60.2335752,24.6205545,0.00117111,0.00423145,7
53,21,60.2540954,24.7920673,0.09861279,0.00396824,10
53,24,60.3213225,25.1435308,0.00102711,0.00038338,9
53,30,60.3613485,24.8300076,0.00038338,0.31049156,11
53.3624596097,50,60.2670395865,24.4798949177,0.0041008,0.00628281,3
53.8512104878,31,60.2024531093,24.6815386794,0.00433445,0.00282097,11
54,21,60.2540954,24.7920673,0.10501575,0.00396824,10
54,24,60.3213225,25.1435308,0.00102711,0.00038338,9
54,30,60.3613485,24.8300076,0.00038338,0.31049156,8
54,49,60.2864558,24.6896963,0.02894211,0.1327095,3
54,37,60.2324749,24.9722249,0.00400066,0.00118446,7
54,41,60.3424914,25.246303,0.10501575,0.00046062,10
54,47,60.231226,24.4532002,0.00122643,0.00418854,10
54,7,60.2499937,24.3673468,0.10501575,0.00395679,11
54,12,60.3274507,24.9473634,0.00404358,0.00376034,11
54,13,60.2335752,24.6205545,0.00117111,0.00423145,7
54.0976865822,35,60.3059525082,25.2458479894,0.10360146,0.00133133,7
54.5539538171,9,60.24026,24.7380381944,0.0040226,0.00423145,6
54.9063756871,33,60.368651646,24.9543448756,0.10360146,0.09727955,1
55,37,60.2324749,24.9722249,0.00400066,0.00118446,7
55,41,60.3424914,25.246303,0.10360146,0.00046062,10
55,47,60.231226,24.4532002,0.00122643,0.00418854,10
55,49,60.2864558,24.6896963,0.02894211,0.1327095,10
55,21,60.2540954,24.7920673,0.10360146,0.00396824,10
55,24,60.3213225,25.1435308,0.00102711,0.00038338,9
55,30,60.3613485,24.8300076,0.00038338,0.31049156,8
55,7,60.2499937,24.3673468,0.10360146,0.00395679,11
55,12,60.3274507,24.9473634,0.00404358,0.00376034,11
55,13,60.2335752,24.6205545,0.00117111,0.00423145,7
55.4737494865,19,60.24473,24.9658078672,0.07221699,0.27805233,7
56,7,60.2499937,24.3673468,0.10449219,0.00395679,11
56,12,60.3274507,24.9473634,0.00404358,0.00376034,11
56,13,60.2335752,24.6205545,0.00117111,0.00423145,7
56,49,60.2864558,24.6896963,0.02894211,0.1327095,10
56,49,60.2864558,24.6896963,0.02894211,0.1327095,10
56,37,60.2324749,24.9722249,0.00400066,0.00118446,7
56,41,60.3424914,25.246303,0.10449219,0.00046062,8
56,47,60.231226,24.4532002,0.00122643,0.00418854,10
56,21,60.2540954,24.7920673,0.10449219,0.00396824,10
56,24,60.3213225,25.1435308,0.00102711,0.00038338,9
56,30,60.3613485,24.8300076,0.00038338,0.31049156,8
56.0490232248,29,60.3760643112,25.0200743455,0.00102711,0.00059891,14
56.0734138769,3,60.0859837357,24.4559405591,0.10397911,0.00527573,5
56.9498079633,20,60.1638055325,24.6600546196,0.12706947,0.56781006,11
57,7,60.2499937,24.3673468,0.10397911,0.00395679,11
57,12,60.3274507,24.9473634,0.00404358,0.00376034,11
57,13,60.2335752,24.6205545,0.00117111,0.00423145,7
57,21,60.2540954,24.7920673,0.10397911,0.00396824,10
57,24,60.3213225,25.1435308,0.00102711,0.00038338,9
57,30,60.3613485,24.8300076,0.00038338,0.31049156,8
57,49,60.2864558,24.6896963,0.02894211,0.1327095,10
57,37,60.2324749,24.9722249,0.00400066,0.00118446,7
57,41,60.3424914,25.246303,0.10397911,0.00046062,8
57,47,60.231226,24.4532002,0.00122643,0.00418854,10
57.7896456425,27,60.2088922719,24.9945040966,0.00065708,0.00134373,9
58,21,60.2540954,24.7920673,0.10309696,0.00396824,10
58,24,60.3213225,25.1435308,0.00102711,0.00038338,9
58,30,60.3613485,24.8300076,0.00038338,0.31049156,8
58,37,60.2324749,24.9722249,0.00400066,0.00118446,7
58,41,60.3424914,25.246303,0.10309696,0.00046062,8
58,47,60.231226,24.4532002,0.00122643,0.00418854,10
58,7,60.2499937,24.3673468,0.10309696,0.00395679,11
58,12,60.3274507,24.9473634,0.00404358,0.00376034,11
58,13,60.2335752,24.6205545,0.00117111,0.00423145,7
58,49,60.2864558,24.6896963,0.02894211,0.1327095,10
58.23199701,10,60.2596404139,25.0843174407,0.00402164,0.00494385,3
58.6672359418,32,60.2713871099,24.771306481,0.0011549,0.10888577,7
59,21,60.2540954,24.7920673,0.10591698,0.00396824,12
59,24,60.3213225,25.1435308,0.00102711,0.00038338,9
59,30,60.3613485,24.8300076,0.00038338,0.31049156,8
59,7,60.2499937,24.3673468,0.10591698,0.00395679,11
59,12,60.3274507,24.9473634,0.00404358,0.00376034,11
59,13,60.2335752,24.6205545,0.00117111,0.00423145,7
59,37,60.2324749,24.9722249,0.00400066,0.00118446,7
59,41,60.3424914,25.246303,0.10591698,0.00046062,8
59,47,60.231226,24.4532002,0.00122643,0.00418854,10
59,49,60.2864558,24.6896963,0.02894211,0.1327095,10
59.0140651954,6,60.3534093868,24.629249845,0.0007925,0.03594208,13
59.0504709576,23,60.142172083,24.5572465679,0.00199699,0.15868092,8
59.1073603482,28,60.4359497802,24.9844349657,0.00056744,0.54309273,10
59.2546603506,38,60.2624619877,24.8759245767,0.0011549,0.48920441,11
60,37,60.2324749,24.9722249,0.00400066,0.00118446,7
60,41,60.3424914,25.246303,0.10599709,0.00046062,8
